127.0.0.1 - - [13/Apr/2023:10:15:39 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:26:38 +0530] "POST /project_3/LoginCtl HTTP/1.1" 200 7792
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:26:52 +0530] "GET /project_3/ForgetPasswordCtl HTTP/1.1" 200 6124
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:51:22 +0530] "POST /project_3/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:51:22 +0530] "GET /project_3/UserRegistrationCtl HTTP/1.1" 200 12388
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:51:22 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:51:22 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:54:10 +0530] "POST /project_3/UserRegistrationCtl HTTP/1.1" 200 12584
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:54:10 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:54:10 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:54:30 +0530] "POST /project_3/UserRegistrationCtl HTTP/1.1" 200 12584
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:54:30 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:54:30 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:55:37 +0530] "POST /project_3/UserRegistrationCtl HTTP/1.1" 200 12497
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:55:37 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:55:37 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:55:56 +0530] "POST /project_3/UserRegistrationCtl HTTP/1.1" 200 12676
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:55:56 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [13/Apr/2023:12:55:57 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [13/Apr/2023:15:44:24 +0530] "GET /project_3/LoginCtl HTTP/1.1" 200 7755
0:0:0:0:0:0:0:1 - - [13/Apr/2023:17:18:00 +0530] "POST /project_3/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2023:17:18:00 +0530] "GET /project_3/UserRegistrationCtl HTTP/1.1" 200 12388
0:0:0:0:0:0:0:1 - - [13/Apr/2023:17:18:00 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [13/Apr/2023:17:18:01 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
